TIMESTAMP,X,Y,ORIENTATION,WAP_001,WAP_002,WAP_003,WAP_005,WAP_006,WAP_009,WAP_010,WAP_011,WAP_012,WAP_013,WAP_014,WAP_016,WAP_018,WAP_019,WAP_020,WAP_021,WAP_022,WAP_023,WAP_024,WAP_025,WAP_026,WAP_027,WAP_029,WAP_030,WAP_031,WAP_032,WAP_033,WAP_034,WAP_035,WAP_036,WAP_037,WAP_038,WAP_039,WAP_040,WAP_041,WAP_042,WAP_043,WAP_044,WAP_045,WAP_046,WAP_047,WAP_048,WAP_049,WAP_050,WAP_051,WAP_052,WAP_053,WAP_054,WAP_055,WAP_056,WAP_057,WAP_058,WAP_059,WAP_060,WAP_061,WAP_062,WAP_063,WAP_064,WAP_065,WAP_066,WAP_067,WAP_068,WAP_069,WAP_070,WAP_071,WAP_072,WAP_073,WAP_074,WAP_075,WAP_076,WAP_077,WAP_078,WAP_079,WAP_080,WAP_081,WAP_082,WAP_083,WAP_084,WAP_085,WAP_086,WAP_087,WAP_088,WAP_089,WAP_090,WAP_091,WAP_092,WAP_093,WAP_094,WAP_095,WAP_096,WAP_097,WAP_098,WAP_099,WAP_100,WAP_101,WAP_102,WAP_103,WAP_104,WAP_105,WAP_106,WAP_107,WAP_108,WAP_109,WAP_114,WAP_115,WAP_116,20:a6:cd:f7:7e:20,WAP_120,WAP_121,WAP_122,WAP_123,WAP_124,WAP_125,WAP_126,WAP_128,WAP_129,WAP_130,WAP_131,WAP_132,WAP_133,WAP_138,WAP_144,WAP_145,WAP_146,WAP_147,WAP_148,WAP_149,WAP_150,WAP_151,WAP_152,WAP_153,bc:9f:e4:c8:3c:e0,bc:9f:e4:c8:3c:e1,WAP_155,WAP_158,WAP_160,WAP_162,WAP_163,WAP_164,WAP_165,WAP_166,WAP_167,WAP_168,WAP_169,WAP_170,WAP_174,WAP_175,WAP_176,WAP_177,WAP_178,WAP_179,WAP_186,WAP_187,WAP_188,WAP_189,WAP_190,WAP_191,WAP_192,WAP_193,WAP_194,WAP_195,WAP_196,WAP_197,WAP_199,WAP_201,WAP_202,WAP_203,WAP_206,WAP_207,WAP_208,WAP_209,WAP_210,WAP_211,WAP_214,WAP_215,WAP_216,WAP_217,WAP_218,WAP_219
1615128320071,31.3,30.4,270,-66,-65,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-57,-55,-56,-56,-56,-56,100,100,100,100,100,100,100,100,100,100,100,100,-63,-66,-70,-74,-74,-74,-55,-54,-54,-55,-55,-55,100,100,100,100,100,100,100,100,100,100,100,100,-72,-71,-69,-82,-82,-82,-56,-56,-54,-63,-63,-62,100,100,100,100,100,100,-52,-50,-55,-53,-56,-56,100,-53,-59,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-77,-73,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,-84,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615128323998,31.3,30.4,270,-65,-66,100,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-56,-55,-56,-55,100,100,100,100,100,100,100,100,100,100,100,100,-67,-67,-70,-73,-73,-73,-54,-55,-54,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,-82,-81,-56,-56,-55,-63,-63,-63,100,100,100,100,100,100,-52,-51,-55,-28,-52,-51,100,-55,-57,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-78,-74,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615128328041,31.3,30.4,270,-64,-63,100,100,100,100,100,100,100,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-57,-56,-56,-54,-55,-54,100,100,100,100,100,100,100,100,100,100,100,100,-64,-70,-71,-73,-73,-73,-56,-52,-52,-55,-55,-54,100,100,100,100,100,100,100,100,100,100,100,100,100,-74,-73,-82,-83,-83,-55,-58,-64,-64,-64,-65,100,100,100,100,100,100,-50,-51,-51,-51,-50,-50,100,-56,-60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,-74,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615128331905,31.3,30.4,270,100,-64,100,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,-82,100,100,100,100,100,100,100,-94,100,100,100,100,100,100,100,-57,-56,-56,-55,-54,-53,100,100,100,100,100,100,100,100,100,100,100,100,-69,-68,-68,-73,-72,-72,-54,-54,-55,-54,-56,-54,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,-84,-82,-57,-55,-56,-64,-64,-64,100,100,100,100,100,100,-52,-51,-52,-50,-51,-51,100,-57,-60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-77,-74,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615128362468,38.1,30.4,0,-65,-65,100,100,100,100,100,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-58,-60,-66,-56,-56,-55,100,100,100,100,100,100,100,100,100,100,100,100,-70,-70,-69,-73,-72,-72,-52,-50,-57,-53,-53,-51,100,100,100,100,100,100,100,100,100,100,100,100,100,-71,-70,-79,-79,-79,-58,-60,-80,-67,-68,-68,100,100,100,100,100,100,-51,-54,-54,-59,-59,-59,100,100,-63,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-80,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615128366403,38.1,30.4,0,-66,-65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-58,-58,-59,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-73,-73,-73,-51,-52,-51,-53,-52,-53,100,100,100,100,100,100,100,100,100,100,100,100,-69,-70,-70,-78,-77,-78,100,100,100,-67,-67,-68,100,100,100,100,100,100,-57,-58,-57,-58,-58,-58,100,100,-62,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615128370426,38.1,30.4,0,-65,-67,100,100,100,100,100,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-60,-62,-61,-62,-62,-62,100,100,100,100,100,100,100,100,100,100,100,100,-66,-72,-84,-73,-74,-73,-51,-53,-53,-50,-50,-50,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-78,-78,-78,-72,-58,-58,-69,-69,-69,100,100,100,100,100,100,-54,-52,-57,-58,-59,-59,100,100,-63,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,100,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615128374297,38.1,30.4,0,-66,-67,100,100,100,100,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-57,-57,-57,100,100,100,100,100,100,100,100,100,100,100,100,-71,-69,-70,-73,-73,-73,100,100,100,100,-51,-51,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-76,-78,-77,-61,-55,-57,-68,-69,-68,100,100,100,100,100,100,-57,-55,-55,-59,-60,-60,100,-57,-63,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-80,-76,-82,100,100,100,100,100,100,100,100,100,100,100,100,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615128378083,38.1,30.4,0,100,-66,100,100,100,100,100,100,100,100,100,-89,100,100,100,100,100,-82,100,100,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-58,-59,-58,-58,-58,100,100,100,100,100,100,100,100,100,100,100,100,-71,-72,-72,-74,-74,-74,-49,-50,-81,-51,-51,-50,100,100,100,100,100,100,100,100,100,100,100,100,-70,-72,-70,-79,-79,-79,-57,-57,-57,-70,-70,-71,100,100,100,100,100,100,-57,-56,-56,-60,-60,-61,100,100,-63,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615128381919,38.1,30.4,90,-59,-65,100,100,100,100,100,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-58,-59,-59,-60,-61,-60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-77,-78,-77,-49,-49,-49,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-68,-85,-86,-85,-56,-57,-57,-70,-70,-70,100,100,100,100,100,100,-55,-58,-58,-62,-62,-61,100,100,-61,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-80,-74,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615128381942,38.1,30.4,90,-59,-65,100,100,100,100,100,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-58,-59,-59,-60,-61,-60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-77,-78,-77,-49,-49,-49,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-68,-85,-86,-85,-56,-57,-57,-70,-70,-70,100,100,100,100,100,100,-55,-58,-58,-62,-62,-61,100,100,-61,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-80,-74,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615128385909,38.1,30.4,90,-69,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-61,-61,-61,-62,-62,-62,100,100,100,100,100,100,100,100,100,100,100,100,100,-71,-69,-78,-78,-78,-50,-51,-50,-53,-53,-53,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,-85,-85,-58,-59,-58,-71,-71,-72,100,100,100,100,100,100,-59,-58,-59,-62,-62,-62,100,100,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615128389720,38.1,30.4,90,100,-69,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-63,-64,-62,-62,-62,-62,100,100,100,100,100,100,100,100,100,100,100,100,-69,-85,100,-81,-81,-81,100,-51,-51,-55,-55,-55,100,100,100,100,100,100,100,100,100,100,100,100,100,-71,-71,-83,-83,-83,-60,-60,-59,-71,-71,-71,100,100,100,100,100,100,-57,-58,-57,-64,-66,-64,100,-64,-69,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615128393564,38.1,30.4,90,-67,-69,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-63,-63,-63,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-78,-79,-79,-49,-49,-49,100,-55,-53,100,100,100,100,100,100,100,100,100,100,100,100,-71,-77,-71,-83,-83,-84,-61,-60,-60,-70,-70,-70,100,100,100,100,100,100,-56,-58,-55,-67,-64,-64,100,-57,-65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615128397282,38.1,30.4,90,100,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-63,-64,-64,-64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-78,-79,-78,-49,-49,-48,-54,-53,-52,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,-86,-86,-87,100,-62,-63,-70,-71,-71,100,100,100,100,100,100,-62,-55,-57,-65,-66,-67,100,-58,-65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615128401284,38.1,30.4,90,-68,-68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-62,-62,-62,100,100,100,100,100,100,100,100,100,100,100,100,-74,-69,100,-77,-78,-78,-50,-50,-50,-55,-55,-55,100,100,100,100,100,100,100,100,100,100,100,100,-73,100,-72,-85,-85,-85,-62,-61,-62,-70,-69,-69,100,100,100,100,100,100,-58,-58,-57,-63,-64,-63,100,-58,-65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615128410189,38.1,30.4,180,-64,-66,100,100,100,100,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,-83,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-57,-57,-57,-55,-56,-56,100,100,100,100,100,100,100,100,100,100,100,100,-65,-64,-65,-75,-76,-74,-45,-44,-45,-52,-50,-51,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-71,-82,-82,-82,-63,-63,-62,-69,-69,-69,100,100,100,100,100,100,100,-58,-56,-60,-62,-63,100,-53,-63,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615128414153,38.1,30.4,180,-64,-63,100,100,100,100,100,100,100,100,100,-89,100,100,100,100,100,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-55,-56,-56,100,100,100,100,100,100,100,100,100,100,100,100,-65,-66,-66,-74,-75,-74,-44,-46,-45,-51,-50,-51,100,100,100,100,100,100,100,100,100,100,100,100,-70,-70,-70,-77,-77,-77,-61,-61,-61,-68,-69,-69,100,100,100,100,100,100,-56,100,100,-61,-61,-60,100,100,-63,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,-75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615128418082,38.1,30.4,180,100,-65,100,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-55,-55,-54,100,100,100,100,100,100,100,100,100,100,100,100,-65,-65,-65,-76,-76,-76,-47,-46,-46,-52,-52,-51,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-80,-80,-80,-62,-62,-63,-70,-71,-71,100,100,100,100,100,100,100,100,100,-60,-59,-60,100,100,-63,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-80,-74,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615128421817,38.1,30.4,180,100,-64,100,100,100,100,100,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-59,-55,-55,-55,100,100,100,100,100,100,100,100,100,100,100,100,-65,-65,-64,-74,-74,-74,-46,-46,-46,-50,-52,-51,100,100,100,100,100,100,100,100,100,100,100,100,100,-70,-69,-79,-80,-79,-65,-62,-62,-70,-69,-70,100,100,100,100,100,100,-54,-55,-53,-61,-62,-61,100,-55,-63,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,-73,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615128425704,38.1,30.4,180,-62,-65,100,100,100,100,100,100,100,100,100,-91,100,100,100,100,100,100,100,100,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-57,-56,-57,100,100,100,100,100,100,100,100,100,100,100,100,-66,-66,-60,-73,-73,-72,-46,-46,-46,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-69,-70,-80,-81,-81,-63,100,-61,-69,-68,-68,100,100,100,100,100,100,-56,-56,-55,-58,-58,-58,100,-56,-63,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-78,-75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615128429281,38.1,30.4,270,100,-64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-60,-60,-58,-59,-58,100,100,100,100,100,100,100,100,100,100,100,100,-65,-67,-65,-70,-71,-70,-44,-45,-43,-51,-51,-51,100,100,100,100,100,100,100,100,100,100,100,100,-68,100,-68,-81,-81,-81,-59,-61,-61,-72,-72,-71,100,100,100,100,100,100,-56,-71,-53,-62,-62,-62,100,-55,-64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615128432868,38.1,30.4,270,100,-65,100,100,100,100,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-59,-59,100,100,100,100,100,100,100,100,100,100,100,100,-69,-72,100,-75,-75,-76,-50,-50,-51,-50,-49,-49,100,100,100,100,100,100,100,100,100,100,100,100,100,-69,-68,-82,-82,-82,-59,-59,-59,-71,-71,-71,100,100,100,100,100,100,100,100,100,-61,-61,-61,100,100,-62,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615128436923,38.1,30.4,270,-66,-65,100,100,100,100,100,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-57,-57,-60,-60,-60,-60,100,100,100,100,100,100,100,100,100,100,100,100,-72,100,100,-77,-78,-78,100,100,-48,-54,-54,-53,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,-81,-81,100,-60,100,-71,-70,-71,100,100,100,100,100,100,-58,-58,-58,-63,-62,-61,100,-58,-61,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615128440806,38.1,30.4,270,-67,-65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-55,-56,-58,-55,-57,-56,100,100,100,100,100,100,100,100,100,100,100,100,-69,100,-73,-76,-76,-76,-48,-48,-48,-52,-53,-53,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,-84,-84,-84,-60,-73,-60,-71,-70,-71,100,100,100,100,100,100,100,100,-58,-60,-61,-60,100,100,-61,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-80,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615128444790,38.1,30.4,270,-66,-65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-56,-55,-56,-55,-56,-56,100,100,-88,100,100,100,100,100,100,100,100,100,-71,-70,-70,-75,-74,-75,-50,-49,-49,-51,-52,-51,100,100,100,100,100,100,100,100,100,100,100,100,100,-70,-71,-83,-83,-83,-59,-60,-60,-69,-69,-69,100,100,100,100,100,100,-60,-58,-59,-60,-59,-59,100,-57,-60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-82,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615128448785,38.1,30.4,270,100,-65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-56,-59,-58,-58,-58,100,100,100,100,100,100,100,100,100,100,100,100,100,-70,-72,-77,-77,-77,-53,-52,-52,-49,-49,-49,100,100,100,100,100,100,100,100,100,100,100,100,100,-70,-71,-79,-80,-81,-57,-58,-57,-70,-70,-70,100,100,100,100,100,100,-58,-58,-56,-59,-62,-61,100,-60,-61,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615128452523,38.1,30.4,270,100,-66,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-58,-59,-58,-62,-62,-62,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-76,-76,-76,100,-53,-50,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-70,-67,-69,-82,-81,-82,-57,-56,-58,-70,-70,-70,100,100,100,100,100,100,-58,-58,-58,-59,-61,-61,100,-58,-61,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615128470952,30.6,35.4,0,100,-74,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-68,100,-69,-69,-68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,-88,-89,-50,-49,-50,-54,-54,-54,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-68,-67,-68,-76,-76,-76,100,100,100,100,100,100,100,-63,-63,-70,-71,-71,100,-62,-63,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615128474950,30.6,35.4,0,100,-74,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-67,-68,-75,-69,-68,-68,100,100,100,100,100,100,100,100,100,100,100,100,-81,-83,-82,-88,-89,-88,-82,-48,-49,-54,-54,-54,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,-83,100,100,100,-69,-69,-69,-78,-77,-77,100,100,100,100,100,100,-62,-62,-63,-70,-71,-71,100,-61,-66,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1615128478783,30.6,35.4,0,-73,-75,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-66,-67,-67,-69,-69,-69,100,100,100,100,100,100,100,100,100,100,100,100,-82,-79,-81,-90,-90,-91,-47,-48,-47,-52,-52,-53,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,100,100,100,-71,-70,100,-78,-79,-79,100,100,100,100,100,100,-61,-64,-63,-69,-68,-69,100,-60,-61,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
